Economy_Label,Partner_Label,Index_Value,Index_Footnote,Index_MissingValue
"Christmas Island","Pakistan",0.16,,
"Christmas Island","Palau",0.08,,
"Christmas Island","Panama",0.16,,
"Christmas Island","Papua New Guinea",0.16,,
"Christmas Island","Paraguay",0.07,,
"Christmas Island","Peru",0.16,,
"Christmas Island","Philippines",0.16,,
"Christmas Island","Poland",0.15,,
"Christmas Island","Portugal",0.16,,
"Christmas Island","Puerto Rico",0.08,,
"Christmas Island","Qatar",0.15,,
"Christmas Island","Republic of Korea",0.17,,
"Christmas Island","Reunion",0.15,,
"Christmas Island","Romania",0.08,,
"Christmas Island","Russian Federation",0.15,,
"Christmas Island","Saint Helena",0.07,,
"Christmas Island","Saint Kitts and Nevis",0.08,,
"Christmas Island","Saint Lucia",0.08,,
"Christmas Island","Saint Pierre and Miquelon",0.07,,
"Christmas Island","Saint Vincent and the Grenadines",0.08,,
"Christmas Island","Samoa",0.08,,
"Christmas Island","Sao Tome and Principe",0.08,,
"Christmas Island","Saudi Arabia",0.17,,
"Christmas Island","Senegal",0.09,,
"Christmas Island","Serbia and Montenegro",,,"Not applicable"
"Christmas Island","Seychelles",0.15,,
"Christmas Island","Sierra Leone",0.08,,
"Christmas Island","Singapore",0.24,,
"Christmas Island","Sint Maarten (Dutch part)",0.08,,
"Christmas Island","Slovenia",0.15,,
"Christmas Island","Solomon Islands",0.15,,
"Christmas Island","Somalia",0.15,,
"Christmas Island","South Africa",0.16,,
"Christmas Island","Spain",0.17,,
"Christmas Island","Sri Lanka",0.17,,
"Christmas Island","Sudan",0.08,,
"Christmas Island","Sudan (...2011)",,,"Not applicable"
"Christmas Island","Suriname",0.08,,
"Christmas Island","Sweden",0.16,,
"Christmas Island","Syrian Arab Republic",0.08,,
"Christmas Island","Thailand",0.23,,
"Christmas Island","Timor-Leste",0.15,,
"Christmas Island","Togo",0.16,,
"Christmas Island","Tonga",0.08,,
"Christmas Island","Trinidad and Tobago",0.09,,
"Christmas Island","Tunisia",0.08,,
"Christmas Island","Turkiye",0.16,,
"Christmas Island","Turks and Caicos Islands",0.07,,
"Christmas Island","Tuvalu",0.07,,
"Christmas Island","Ukraine",0.08,,
"Christmas Island","United Arab Emirates",0.17,,
"Christmas Island","United Kingdom",0.17,,
"Christmas Island","United Republic of Tanzania",0.15,,
"Christmas Island","United States",0.18,,
"Christmas Island","United States Virgin Islands",0.08,,
"Christmas Island","Uruguay",0.15,,
"Christmas Island","Vanuatu",0.15,,
"Christmas Island","Venezuela (Bolivarian Rep. of)",0.08,,
"Christmas Island","Viet Nam",0.16,,
"Christmas Island","Wallis and Futuna Islands",0.07,,
"Christmas Island","Yemen",0.08,,
"Cocos (Keeling) Islands","Cocos (Keeling) Islands",,,"Not applicable"
"Cocos (Keeling) Islands","Netherlands Antilles",,,"Not applicable"
"Cocos (Keeling) Islands","Serbia and Montenegro",,,"Not applicable"
"Cocos (Keeling) Islands","Sudan (...2011)",,,"Not applicable"
"Colombia","Albania",0.18,,
"Colombia","Algeria",0.24,,
"Colombia","American Samoa",0.22,,
"Colombia","Angola",0.31,,
"Colombia","Antigua and Barbuda",0.3,,
"Colombia","Argentina",0.43,,
"Colombia","Aruba",0.27,,
"Colombia","Australia",0.43,,
"Colombia","Bahamas",0.33,,
"Colombia","Bahrain",0.14,,
"Colombia","Bangladesh",0.25,,
"Colombia","Barbados",0.31,,
"Colombia","Belgium",0.56,,
"Colombia","Belize",0.21,,
"Colombia","Benin",0.3,,
"Colombia","Bermuda",0.15,,
"Colombia","Bonaire, Sint Eustatius and Saba",0.16,,
"Colombia","Brazil",0.49,,
"Colombia","British Virgin Islands",0.18,,
"Colombia","Brunei Darussalam",0.2,,
"Colombia","Bulgaria",0.22,,
"Colombia","Cabo Verde",0.18,,
"Colombia","Cambodia",0.23,,
"Colombia","Cameroon",0.31,,
"Colombia","Canada",0.51,,
"Colombia","Cayman Islands",0.16,,
"Colombia","Chile",0.46,,
"Colombia","China",0.55,,
"Colombia","China, Hong Kong SAR",0.51,,
"Colombia","China, Taiwan Province of",0.51,,
"Colombia","Christmas Island",0.16,,
"Colombia","Colombia",,,"Not applicable"
"Colombia","Comoros",0.12,,
"Colombia","Congo",0.37,,
"Colombia","Cook Islands",0.17,,
"Colombia","Costa Rica",0.41,,
"Colombia","Cote d'Ivoire",0.39,,
"Colombia","Croatia",0.33,,
"Colombia","Cuba",0.28,,
"Colombia","Curacao",0.3,,
"Colombia","Cyprus",0.25,,
"Colombia","Dem. Rep. of the Congo",0.19,,
"Colombia","Denmark",0.36,,
"Colombia","Djibouti",0.33,,
"Colombia","Dominica",0.29,,
"Colombia","Dominican Republic",0.53,,
"Colombia","Ecuador",0.49,,
"Colombia","Egypt",0.43,,
"Colombia","El Salvador",0.28,,
"Colombia","Equatorial Guinea",0.24,,
"Colombia","Eritrea",0.1,,
"Colombia","Estonia",0.21,,
"Colombia","Faroe Islands",0.2,,
"Colombia","Fiji",0.24,,
"Colombia","Finland",0.25,,
"Colombia","France",0.55,,
"Colombia","French Guiana",0.23,,
"Colombia","French Polynesia",0.27,,
"Colombia","Gabon",0.24,,
"Colombia","Gambia",0.18,,
"Colombia","Georgia",0.21,,
"Colombia","Germany",0.53,,
"Colombia","Ghana",0.4,,
"Colombia","Gibraltar",0.18,,
"Colombia","Greece",0.49,,
"Colombia","Greenland",0.11,,
"Colombia","Grenada",0.29,,
"Colombia","Guadeloupe",0.37,,
"Colombia","Guam",0.22,,
"Colombia","Guatemala",0.44,,
"Colombia","Guinea",0.23,,
"Colombia","Guinea-Bissau",0.19,,
"Colombia","Guyana",0.31,,
"Colombia","Haiti",0.29,,
"Colombia","Honduras",0.33,,
"Colombia","Iceland",0.21,,
"Colombia","India",0.46,,
"Colombia","Indonesia",0.31,,
"Colombia","Iran (Islamic Republic of)",0.32,,
"Colombia","Iraq",0.37,,
"Colombia","Ireland",0.26,,
"Colombia","Israel",0.32,,
"Colombia","Italy",0.54,,
"Colombia","Jamaica",0.51,,
"Colombia","Japan",0.5,,
"Colombia","Jordan",0.34,,
"Colombia","Kenya",0.28,,
"Colombia","Kiribati",0.2,,
"Colombia","Kuwait",0.23,,
"Colombia","Latvia",0.24,,
"Colombia","Lebanon",0.34,,
"Colombia","Liberia",0.2,,
"Colombia","Libya",0.27,,
"Colombia","Lithuania",0.35,,
"Colombia","Madagascar",0.21,,
"Colombia","Malaysia",0.45,,
"Colombia","Maldives",0.2,,
"Colombia","Malta",0.47,,
"Colombia","Marshall Islands",0.21,,
"Colombia","Martinique",0.37,,
"Colombia","Mauritania",0.2,,
"Colombia","Mauritius",0.31,,
"Colombia","Mayotte",0.12,,
"Colombia","Mexico",0.53,,
"Colombia","Micronesia (Federated States of)",0.2,,
"Colombia","Montenegro",0.21,,
"Colombia","Morocco",0.54,,
"Colombia","Mozambique",0.27,,
"Colombia","Myanmar",0.22,,
"Colombia","Namibia",0.34,,
"Colombia","Netherlands (Kingdom of the)",0.58,,
"Colombia","Netherlands Antilles",,,"Not applicable"
"Colombia","New Caledonia",0.26,,
"Colombia","New Zealand",0.39,,
"Colombia","Nicaragua",0.29,,
"Colombia","Nigeria",0.38,,
"Colombia","Niue",0.16,,
"Colombia","Norfolk Island",0.15,,
"Colombia","Northern Mariana Islands",0.19,,
"Colombia","Norway",0.21,,
"Colombia","Oman",0.4,,
"Colombia","Pakistan",0.4,,
"Colombia","Palau",0.17,,
"Colombia","Panama",0.55,,
"Colombia","Papua New Guinea",0.24,,
"Colombia","Paraguay",0.16,,
"Colombia","Peru",0.5,,
"Colombia","Philippines",0.3,,
"Colombia","Poland",0.38,,
"Colombia","Portugal",0.51,,
"Colombia","Puerto Rico",0.31,,
"Colombia","Qatar",0.38,,
"Colombia","Republic of Korea",0.54,,
"Colombia","Reunion",0.29,,
"Colombia","Romania",0.25,,
"Colombia","Russian Federation",0.3,,
"Colombia","Saint Helena",0.08,,
"Colombia","Saint Kitts and Nevis",0.18,,
"Colombia","Saint Lucia",0.3,,
"Colombia","Saint Pierre and Miquelon",0.15,,
"Colombia","Saint Vincent and the Grenadines",0.29,,
"Colombia","Samoa",0.22,,
"Colombia","Sao Tome and Principe",0.18,,
"Colombia","Saudi Arabia",0.44,,
"Colombia","Senegal",0.28,,
"Colombia","Serbia and Montenegro",,,"Not applicable"
"Colombia","Seychelles",0.22,,
"Colombia","Sierra Leone",0.21,,
"Colombia","Singapore",0.54,,
"Colombia","Sint Maarten (Dutch part)",0.25,,
"Colombia","Slovenia",0.34,,
"Colombia","Solomon Islands",0.23,,
"Colombia","Somalia",0.25,,
"Colombia","South Africa",0.35,,
"Colombia","Spain",0.56,,
"Colombia","Sri Lanka",0.44,,
"Colombia","Sudan",0.2,,
"Colombia","Sudan (...2011)",,,"Not applicable"
"Colombia","Suriname",0.33,,
"Colombia","Sweden",0.38,,
"Colombia","Syrian Arab Republic",0.23,,
"Colombia","Thailand",0.41,,
"Colombia","Timor-Leste",0.18,,
"Colombia","Togo",0.39,,
"Colombia","Tonga",0.22,,
"Colombia","Trinidad and Tobago",0.34,,
"Colombia","Tunisia",0.2,,
"Colombia","Turkiye",0.51,,
"Colombia","Turks and Caicos Islands",0.15,,
"Colombia","Tuvalu",0.09,,
"Colombia","Ukraine",0.19,,
"Colombia","United Arab Emirates",0.44,,
"Colombia","United Kingdom",0.58,,
"Colombia","United Republic of Tanzania",0.27,,
"Colombia","United States",0.59,,
"Colombia","United States Virgin Islands",0.21,,
"Colombia","Uruguay",0.42,,
"Colombia","Vanuatu",0.22,,
"Colombia","Venezuela (Bolivarian Rep. of)",0.31,,
"Colombia","Viet Nam",0.49,,
"Colombia","Wallis and Futuna Islands",0.09,,
"Colombia","Yemen",0.16,,
"Comoros","Albania",0.09,,
"Comoros","Algeria",0.1,,
"Comoros","American Samoa",0.1,,
"Comoros","Angola",0.11,,
"Comoros","Antigua and Barbuda",0.1,,
"Comoros","Argentina",0.18,,
"Comoros","Aruba",0.09,,
"Comoros","Australia",0.18,,
"Comoros","Bahamas",0.18,,
"Comoros","Bahrain",0.17,,
"Comoros","Bangladesh",0.17,,
"Comoros","Barbados",0.11,,
"Comoros","Belgium",0.2,,
"Comoros","Belize",0.1,,
"Comoros","Benin",0.18,,
"Comoros","Bermuda",0.08,,
"Comoros","Bonaire, Sint Eustatius and Saba",0.08,,
"Comoros","Brazil",0.18,,
"Comoros","British Virgin Islands",0.09,,
"Comoros","Brunei Darussalam",0.09,,
"Comoros","Bulgaria",0.1,,
"Comoros","Cabo Verde",0.09,,
"Comoros","Cambodia",0.1,,
"Comoros","Cameroon",0.11,,
"Comoros","Canada",0.19,,
"Comoros","Cayman Islands",0.08,,
"Comoros","Chile",0.1,,
"Comoros","China",0.21,,
"Comoros","China, Hong Kong SAR",0.19,,
"Comoros","China, Taiwan Province of",0.19,,
"Comoros","Christmas Island",0.08,,
"Comoros","Colombia",0.12,,
"Comoros","Comoros",,,"Not applicable"
"Comoros","Congo",0.18,,
"Comoros","Cook Islands",0.02,,
"Comoros","Costa Rica",0.11,,
"Comoros","Cote d'Ivoire",0.18,,
"Comoros","Croatia",0.1,,
"Comoros","Cuba",0.1,,
"Comoros","Curacao",0.1,,
"Comoros","Cyprus",0.1,,
"Comoros","Dem. Rep. of the Congo",0.09,,
"Comoros","Denmark",0.1,,
"Comoros","Djibouti",0.18,,
"Comoros","Dominica",0.1,,
"Comoros","Dominican Republic",0.19,,
"Comoros","Ecuador",0.11,,
"Comoros","Egypt",0.19,,
"Comoros","El Salvador",0.1,,
"Comoros","Equatorial Guinea",0.1,,
"Comoros","Eritrea",0.08,,
"Comoros","Estonia",0.1,,
"Comoros","Faroe Islands",0.1,,
"Comoros","Fiji",0.11,,
"Comoros","Finland",0.1,,
"Comoros","France",0.2,,
"Comoros","French Guiana",0.1,,
"Comoros","French Polynesia",0.1,,
"Comoros","Gabon",0.1,,
"Comoros","Gambia",0.09,,
"Comoros","Georgia",0.1,,
"Comoros","Germany",0.2,,
"Comoros","Ghana",0.18,,
"Comoros","Gibraltar",0.08,,
"Comoros","Greece",0.19,,
"Comoros","Greenland",0.03,,
"Comoros","Grenada",0.1,,
"Comoros","Guadeloupe",0.11,,
"Comoros","Guam",0.1,,
"Comoros","Guatemala",0.11,,
"Comoros","Guinea",0.1,,
"Comoros","Guinea-Bissau",0.1,,
"Comoros","Guyana",0.1,,
"Comoros","Haiti",0.1,,
"Comoros","Honduras",0.1,,
"Comoros","Iceland",0.1,,
"Comoros","India",0.27,,
"Comoros","Indonesia",0.18,,
"Comoros","Iran (Islamic Republic of)",0.17,,
"Comoros","Iraq",0.18,,
"Comoros","Ireland",0.1,,
"Comoros","Israel",0.11,,
"Comoros","Italy",0.2,,
"Comoros","Jamaica",0.12,,
"Comoros","Japan",0.19,,
"Comoros","Jordan",0.18,,
"Comoros","Kenya",0.19,,
"Comoros","Kiribati",0.1,,
"Comoros","Kuwait",0.17,,
"Comoros","Latvia",0.1,,
"Comoros","Lebanon",0.18,,
"Comoros","Liberia",0.1,,
"Comoros","Libya",0.18,,
"Comoros","Lithuania",0.1,,
"Comoros","Madagascar",0.24,,
"Comoros","Malaysia",0.2,,
"Comoros","Maldives",0.17,,
"Comoros","Malta",0.19,,
"Comoros","Marshall Islands",0.1,,
"Comoros","Martinique",0.11,,
"Comoros","Mauritania",0.1,,
"Comoros","Mauritius",0.25,,
"Comoros","Mayotte",0.24,,
"Comoros","Mexico",0.12,,
"Comoros","Micronesia (Federated States of)",0.09,,
"Comoros","Montenegro",0.1,,
"Comoros","Morocco",0.2,,
"Comoros","Mozambique",0.26,,
"Comoros","Myanmar",0.17,,
"Comoros","Namibia",0.18,,
"Comoros","Netherlands (Kingdom of the)",0.21,,
"Comoros","Netherlands Antilles",,,"Not applicable"
"Comoros","New Caledonia",0.11,,
"Comoros","New Zealand",0.11,,
"Comoros","Nicaragua",0.1,,
"Comoros","Nigeria",0.18,,
"Comoros","Niue",0.01,,
"Comoros","Norfolk Island",0,,
"Comoros","Northern Mariana Islands",0.1,,
"Comoros","Norway",0.09,,
"Comoros","Oman",0.19,,
"Comoros","Pakistan",0.26,,
"Comoros","Palau",0.08,,
"Comoros","Panama",0.19,,
"Comoros","Papua New Guinea",0.1,,
"Comoros","Paraguay",0.08,,
"Comoros","Peru",0.11,,
"Comoros","Philippines",0.17,,
"Comoros","Poland",0.11,,
"Comoros","Portugal",0.19,,
"Comoros","Puerto Rico",0.1,,
"Comoros","Qatar",0.18,,
"Comoros","Republic of Korea",0.2,,
"Comoros","Reunion",0.19,,
"Comoros","Romania",0.17,,
"Comoros","Russian Federation",0.18,,
"Comoros","Saint Helena",0.07,,
"Comoros","Saint Kitts and Nevis",0.09,,
"Comoros","Saint Lucia",0.1,,
"Comoros","Saint Pierre and Miquelon",0.07,,
"Comoros","Saint Vincent and the Grenadines",0.1,,
"Comoros","Samoa",0.1,,
"Comoros","Sao Tome and Principe",0.09,,
"Comoros","Saudi Arabia",0.19,,
"Comoros","Senegal",0.11,,
"Comoros","Serbia and Montenegro",,,"Not applicable"
"Comoros","Seychelles",0.25,,
"Comoros","Sierra Leone",0.1,,
"Comoros","Singapore",0.21,,
"Comoros","Sint Maarten (Dutch part)",0.11,,
"Comoros","Slovenia",0.1,,
"Comoros","Solomon Islands",0.1,,
"Comoros","Somalia",0.18,,
"Comoros","South Africa",0.19,,
"Comoros","Spain",0.21,,
"Comoros","Sri Lanka",0.2,,
"Comoros","Sudan",0.09,,
"Comoros","Sudan (...2011)",,,"Not applicable"
"Comoros","Suriname",0.11,,
"Comoros","Sweden",0.11,,
"Comoros","Syrian Arab Republic",0.17,,
"Comoros","Thailand",0.18,,
"Comoros","Timor-Leste",0.09,,
"Comoros","Togo",0.18,,
"Comoros","Tonga",0.1,,
"Comoros","Trinidad and Tobago",0.11,,
"Comoros","Tunisia",0.09,,
"Comoros","Turkiye",0.2,,
"Comoros","Turks and Caicos Islands",0.07,,
"Comoros","Tuvalu",0.01,,
"Comoros","Ukraine",0.09,,
"Comoros","United Arab Emirates",0.27,,
"Comoros","United Kingdom",0.21,,
"Comoros","United Republic of Tanzania",0.25,,
"Comoros","United States",0.21,,
"Comoros","United States Virgin Islands",0.1,,
"Comoros","Uruguay",0.11,,
"Comoros","Vanuatu",0.1,,
"Comoros","Venezuela (Bolivarian Rep. of)",0.1,,
"Comoros","Viet Nam",0.19,,
"Comoros","Wallis and Futuna Islands",0.01,,
"Comoros","Yemen",0.17,,
"Congo","Albania",0.1,,
"Congo","Algeria",0.21,,
"Congo","American Samoa",0.2,,
"Congo","Angola",0.39,,
"Congo","Antigua and Barbuda",0.19,,
"Congo","Argentina",0.32,,
"Congo","Aruba",0.18,,
"Congo","Australia",0.31,,
"Congo","Bahamas",0.29,,
"Congo","Bahrain",0.19,,
"Congo","Bangladesh",0.22,,
"Congo","Barbados",0.2,,
"Congo","Belgium",0.48,,
"Congo","Belize",0.19,,
"Congo","Benin",0.35,,
"Congo","Bermuda",0.08,,
"Congo","Bonaire, Sint Eustatius and Saba",0.15,,
"Congo","Brazil",0.38,,
"Congo","British Virgin Islands",0.1,,
"Congo","Brunei Darussalam",0.19,,
"Congo","Bulgaria",0.2,,
"Congo","Cabo Verde",0.17,,
"Congo","Cambodia",0.2,,
"Congo","Cameroon",0.37,,
"Congo","Canada",0.37,,
"Congo","Cayman Islands",0.09,,
"Congo","Chile",0.33,,
"Congo","China",0.48,,
"Congo","China, Hong Kong SAR",0.37,,
"Congo","China, Taiwan Province of",0.38,,
"Congo","Christmas Island",0.15,,
"Congo","Colombia",0.37,,
"Congo","Comoros",0.18,,
"Congo","Congo",,,"Not applicable"
"Congo","Cook Islands",0.09,,
"Congo","Costa Rica",0.27,,
"Congo","Cote d'Ivoire",0.45,,
"Congo","Croatia",0.31,,
"Congo","Cuba",0.19,,
"Congo","Curacao",0.19,,
"Congo","Cyprus",0.21,,
"Congo","Dem. Rep. of the Congo",0.26,,
"Congo","Denmark",0.34,,
"Congo","Djibouti",0.3,,
"Congo","Dominica",0.19,,
"Congo","Dominican Republic",0.36,,
"Congo","Ecuador",0.34,,
"Congo","Egypt",0.38,,
"Congo","El Salvador",0.12,,
"Congo","Equatorial Guinea",0.3,,
"Congo","Eritrea",0.09,,
"Congo","Estonia",0.2,,
"Congo","Faroe Islands",0.19,,
"Congo","Fiji",0.22,,
"Congo","Finland",0.22,,
"Congo","France",0.48,,
"Congo","French Guiana",0.2,,
"Congo","French Polynesia",0.23,,
"Congo","Gabon",0.3,,
"Congo","Gambia",0.18,,
"Congo","Georgia",0.19,,
"Congo","Germany",0.4,,
"Congo","Ghana",0.45,,
"Congo","Gibraltar",0.17,,
"Congo","Greece",0.36,,
"Congo","Greenland",0.1,,
"Congo","Grenada",0.19,,
"Congo","Guadeloupe",0.25,,
"Congo","Guam",0.2,,
"Congo","Guatemala",0.3,,
"Congo","Guinea",0.3,,
"Congo","Guinea-Bissau",0.18,,
"Congo","Guyana",0.2,,
"Congo","Haiti",0.13,,
"Congo","Honduras",0.14,,
"Congo","Iceland",0.19,,
"Congo","India",0.46,,
"Congo","Indonesia",0.27,,
"Congo","Iran (Islamic Republic of)",0.3,,
"Congo","Iraq",0.33,,
"Congo","Ireland",0.22,,
"Congo","Israel",0.29,,
"Congo","Italy",0.4,,
"Congo","Jamaica",0.35,,
"Congo","Japan",0.37,,
"Congo","Jordan",0.3,,
"Congo","Kenya",0.25,,
"Congo","Kiribati",0.19,,
"Congo","Kuwait",0.21,,
"Congo","Latvia",0.22,,
"Congo","Lebanon",0.31,,
"Congo","Liberia",0.2,,
"Congo","Libya",0.25,,
"Congo","Lithuania",0.33,,
"Congo","Madagascar",0.2,,
"Congo","Malaysia",0.46,,
"Congo","Maldives",0.2,,
"Congo","Malta",0.36,,
"Congo","Marshall Islands",0.19,,
"Congo","Martinique",0.25,,
"Congo","Mauritania",0.2,,
"Congo","Mauritius",0.29,,
"Congo","Mayotte",0.18,,
"Congo","Mexico",0.38,,
"Congo","Micronesia (Federated States of)",0.18,,
"Congo","Montenegro",0.12,,
"Congo","Morocco",0.48,,
"Congo","Mozambique",0.25,,
"Congo","Myanmar",0.21,,
"Congo","Namibia",0.4,,
"Congo","Netherlands (Kingdom of the)",0.48,,
"Congo","Netherlands Antilles",,,"Not applicable"
"Congo","New Caledonia",0.23,,
"Congo","New Zealand",0.27,,
"Congo","Nicaragua",0.13,,
"Congo","Nigeria",0.43,,
"Congo","Niue",0.09,,
"Congo","Norfolk Island",0.07,,
"Congo","Northern Mariana Islands",0.18,,
"Congo","Norway",0.19,,
"Congo","Oman",0.37,,
"Congo","Pakistan",0.35,,
"Congo","Palau",0.09,,
"Congo","Panama",0.37,,
"Congo","Papua New Guinea",0.21,,
"Congo","Paraguay",0.09,,
"Congo","Peru",0.35,,
"Congo","Philippines",0.25,,
"Congo","Poland",0.36,,
"Congo","Portugal",0.44,,
"Congo","Puerto Rico",0.21,,
"Congo","Qatar",0.33,,
"Congo","Republic of Korea",0.46,,
"Congo","Reunion",0.28,,
"Congo","Romania",0.22,,
"Congo","Russian Federation",0.25,,
"Congo","Saint Helena",0.15,,
"Congo","Saint Kitts and Nevis",0.1,,
"Congo","Saint Lucia",0.2,,
"Congo","Saint Pierre and Miquelon",0.08,,
"Congo","Saint Vincent and the Grenadines",0.19,,
"Congo","Samoa",0.2,,
"Congo","Sao Tome and Principe",0.25,,
"Congo","Saudi Arabia",0.37,,
"Congo","Senegal",0.33,,
"Congo","Serbia and Montenegro",,,"Not applicable"
"Congo","Seychelles",0.21,,
"Congo","Sierra Leone",0.2,,
"Congo","Singapore",0.47,,
"Congo","Sint Maarten (Dutch part)",0.21,,
"Congo","Slovenia",0.32,,
"Congo","Solomon Islands",0.21,,
"Congo","Somalia",0.24,,
"Congo","South Africa",0.39,,
"Congo","Spain",0.49,,
"Congo","Sri Lanka",0.45,,
"Congo","Sudan",0.11,,
"Congo","Sudan (...2011)",,,"Not applicable"
"Congo","Suriname",0.21,,
"Congo","Sweden",0.34,,
"Congo","Syrian Arab Republic",0.21,,
"Congo","Thailand",0.36,,
"Congo","Timor-Leste",0.17,,
"Congo","Togo",0.45,,
"Congo","Tonga",0.2,,
"Congo","Trinidad and Tobago",0.23,,
"Congo","Tunisia",0.18,,
"Congo","Turkiye",0.39,,
"Congo","Turks and Caicos Islands",0.08,,
"Congo","Tuvalu",0.08,,
"Congo","Ukraine",0.11,,
"Congo","United Arab Emirates",0.46,,
"Congo","United Kingdom",0.49,,
"Congo","United Republic of Tanzania",0.24,,
"Congo","United States",0.42,,
"Congo","United States Virgin Islands",0.11,,
"Congo","Uruguay",0.31,,
"Congo","Vanuatu",0.2,,
"Congo","Venezuela (Bolivarian Rep. of)",0.21,,
"Congo","Viet Nam",0.44,,
"Congo","Wallis and Futuna Islands",0.09,,
"Congo","Yemen",0.2,,
